DOI,type,polymer_family,PolymerName,co_smiles,smiles1,smiles2,co_content1,wt1,mol1,co_smiles1,co_content2,wt2,mol2,mix_content1,mix_smiles1,mix_wt1,mix_mol1,mix_content2,mix_smiles2,mix_wt2,mix_mol2,mix_content3,mix_smiles3,mix_wt3,mix_mol3,mix_content4,mix_smiles4,mix_wt4,mix_mol4,LOI
10.1016/j.cej.2021.132121,copolymer,,PETM6-K,O=C(C1=CC=C(C(OCCO[Rb])=O)C=C1)OCCOC(C2=CC=C3N=C(C4=CC(C5=NC6=C(C=C(C=C6)C([Fr])=O)N5)=CC(S(=O)([O-])=O)=C4)NC3=C2)=O.[K+],O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,O=C(OCCO[Rb])C1=CC=C2N=C(C3=CC(C4=NC5=C(C=C(C=C5)C([Fr])=O)N4)=CC(S(=O)([O-])=O)=C3)NC2=C1.[K+],PET,,100,,MS-K,,5.6,,,,,,,,,,,,,,,,,32.5
10.1002/pol.1981.170191101,homopolymer,,,,[Fr]OC1=CC=C(C(C2=CC=CC=C2C3=O)(N3)C4=CC=C(OC(C5=CC=C(C([Rb])=O)C=C5)=O)C=C4)C=C1,,,,100,,,,0,,,,,,,,,,,,,,,,,32.5
10.1016/j.polymdegradstab.2020.109310,copolymer,,PENT5/0,O=C(CCP(=O)(OCCOC(=O)C1=CC=C(C(=O)[Fr])C=C1)C1=CC=CC=C1)OCCO[Rb],O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,O=C(OCCO[Rb])CCP([Fr])(C1=CC=CC=C1)=O,PET,95,,,HPPA,5,,,,,,,,,,,,,,,,,,32.8
10.1007/s10965-021-02676-x,homopolymer,,,,[Fr]c1ccc(cc1)Oc1ccc(cc1)C1(Cc2c(C1=O)cccc2)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)C2C(C1=O)CC1C(C2)C(=O)N(C1=O)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,32.8
10.1002/(SICI)1097-4628(19960307)59:10<1619::AID-APP14>3.0.CO;2-R,copolymer,,PS-OP-2,CCOP(Oc1ccc(C([Fr])C[Rb])cc1)(OCC)=O,Oc1ccc(C([Fr])C[Rb])cc1,[Fr]C(C[Rb])c1ccc(OP(OCC)(OCC)=O)cc1,PS-OH,,54,,Diethylchlorophosphate (DECP),,46,,,,,,,,,,,,,,,,,33
10.1007/s10965-006-0082-3,copolymer,,PC-co-ODOPB3,O=P1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)C(C=C4OC(OC(C=C5)=CC=C5C(C)(C6=CC=C(O[Rb])C=C6)C)=O)=C(C=C4)OC([Fr])=O,CC(C1=CC=C(OC([Fr])=O)C=C1)(C2=CC=C(O[Rb])C=C2)C,O=P1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)C(C=C4O[Rb])=C(C=C4)OC([Fr])=O,PC,95.4,,,ODOPB,4.6,,,,,,,,,,,,,,,,,,33
10.1016/j.cclet.2022.06.038,copolymer,,B-BPA,CC(C1=CC=C(C=C1)OC(C2=CC=C(C=C2)C(OC3=CC=C(C=C3)C([Fr])=O)=O)=O)(C4=CC=C(C=C4)O[Rb])C,CC(=O)OC1=CC=C(C(C)(C)C2=CCC(OC(C)=O)C=C2)C=C1,CC(C1=CC=C(C=C1)OC(C2=CC=C(C=C2)C([Fr])=O)=O)(C3=CC=C(C=C3)O[Rb])C,ABA,,60,,BPAOAcTA,,20,,,,,,,,,,,,,,,,,33
10.1016/j.eurpolymj.2020.110230,copolymer,,NBA15PET,O=C(OCCOC(C1=CC(C([Fr])=O)=CC(/N=C/C2=CC=C(C=C2)[N+]([O-])=O)=C1)=O)C3=CC=C(C=C3)C(OCCO[Rb])=O,O=C([Fr])C1=CC=C(C=C1)C(OCCO[Rb])=O,O=C(C1=CC(C([Fr])=O)=CC(/N=C/C2=CC=C(C=C2)[N+]([O-])=O)=C1)OCCO[Rb],PET,,100,,NBA,,11.8,,,,,,,,,,,,,,,,,33
10.1016/j.polymer.2015.01.030,copolymer,,PETI10-K,O=C(OCCO[Rb])C1=CC=C(C(OCCOC(C2=CC=C(C3)C(P(C4=C3C=CC(C(OCCO[Fr])=O)=C4)(O[K])=O)=C2)=O)=O)C=C1,O=C(OCCO[Rb])C1=CC=C(C(O[Fr])=O)C=C1,O=C(C1=CC=C(C2)C(P(C3=C2C=CC(C(OCCO[Fr])=O)=C3)(O[K])=O)=C1)O[Rb],PET,,90,,DHPPO-K,,10,,,,,,,,,,,,,,,,,33
10.1002/jccs.200900091,homopolymer,,,,[Fr]Nc1ccc(cc1)P(=O)(c1ccccc1)c1ccc(cc1)NC(=O)C(N1C(=O)C2C(C1=O)C1C=CC2C2C1C(=O)N(C2)C(C(=O)[Rb])CC)CC,,,,100,,,,0,,,,,,,,,,,,,,,,,33
10.1007/s10118-010-9075-0,homopolymer,,,,[Fr]Nc1cccc(c1)P(=O)(c1ccccc1)c1cccc(c1)NC(=O)C(n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)C(C(=O)[Rb])C)C,,,,100,,,,0,,,,,,,,,,,,,,,,,33
"Materials Science-Poland, Vol. 28, No. 2, 2010",homopolymer,,,,[Fr]NCP(=O)(c1ccccc1)c1cccc(c1)NC(=O)C(N1C(=O)c2c(C1=O)cc(cc2)C(=O)[Rb])C(C)C,,,,100,,,,0,,,,,,,,,,,,,,,,,33
10.1002/pol.1981.170191101,homopolymer,,,,[Fr]OC1=CC=C(C(C2=CC=CC=C2C3=O)(N3)C4=CC=C(OC(C5=CC=CC(C([Rb])=O)=C5)=O)C=C4)C=C1,,,,100,,,,0,,,,,,,,,,,,,,,,,33
10.1007/s11224-014-0474-7,homopolymer,,,,[Fr]Oc1ccc(cc1)C(c1ccc(cc1)C(c1ccc(cc1)OP(=O)(c1ccccc1)[Rb])(C)C)(C)C,,,,100,,,,0,,,,,,,,,,,,,,,,,33
10.1007/BF03218608,homopolymer,,,,[Rb]C(C(CC)N1C([C@H]([C@H]2C(C(N(C(CC)C(NC3=CC=CC(P(C4=CC=CC(N[Fr])=C4)(C5=CC=CC=C5)=O)=C3)=O)C6=O)=O)C6[C@@H]7C=C2)[C@H]7C1=O)=O)=O,,,,100,,,,0,,,,,,,,,,,,,,,,,33
10.1002/app.24667,homopolymer,,,,CCC1(N(C(N(C(c2cc(C(N(c3cc(P(c4cc(N5C(c6ccc(C([Rb])=O)cc6C5=O)=O)ccc4)(c7ccccc7)=O)ccc3)C8=O)=O)c8cc2)=O)C1=O)=O)[Fr])C,,,,100,,,,0,,,,,,,,,,,,,,,,,33
10.1002/(SICI)1097-4628(19970214)63:7<875::AID-APP7>3.0.CO;2-N,homopolymer,,,,O=C1N(C(C2=CC(OC3=CC(C(N([Rb])C4=O)=O)=C4C=C3)=CC=C21)=O)C5=CC=C(C=C5)C(C)(C6=CC=C(C(C)(C7=CC=C([Fr])C=C7)C)C=C6)C,,,,100,,,,0,,,,,,,,,,,,,,,,,33
10.1002/pat.4206,copolymer,,FRPA66-5,O=C(CC(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)C(NCCCCCCNC(CCCCC([Fr])=O)=O)=O)NCCCCCCN[Rb],[Rb]NCCCCCCNC(CCCCC([Fr])=O)=O,O=C(CC(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)C([Fr])=O)NCCCCCCN[Rb],PA66,95,,,DDP-HMDA,5,,,,,,,,,,,,,,,,,,33.2
10.1016/j.polymdegradstab.2014.05.002,homopolymer,,,,[Fr]Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)P(=O)(c1ccc(cc1)[Rb])c1ccccc1)(C)C,,,,100,,,,0,,,,,,,,,,,,,,,,,33.2
10.1016/S0141-3910(00)00141-5,homopolymer,,,,CCOP(OCC)(COC(C(C)([Fr])C[Rb])=O)=O,,,,100,,,,0,,,,,,,,,,,,,,,,,33.2
10.1002/(SICI)1097-4628(19990404)72:1%3C109::AID-APP12%3E3.0.CO;2-Q,copolymer,,PA07,O=C(O[Fr])C1=CC=C(C(OCCOC(C(CP2(OC3=CC=CC=C3C4=CC=CC=C42)=O)CC(OCCO[Rb])=O)=O)=O)C=C1,O=C(O[Fr])C1=CC=C(C(OCCO[Rb])=O)C=C1,O=C([Fr])C(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)CC(OCCO[Rb])=O,PET,99.3,,,PEDDP,0.7,,,,,,,,,,,,,,,,,,33.3
10.1016/j.polymdegradstab.2008.12.004,homopolymer,,,,[Fr]C(OCCOC1=C(P2(OC3=CC=CC=C3C4=CC=CC=C42)=O)C=C(OCCOC(C5=CC=C([Rb])C=C5)=O)C=C1)=O,,,,100,,,,0,,,,,,,,,,,,,,,,,33.5
10.1016/j.polymer.2016.05.053,homopolymer,,,,[Fr]CN(c1ccccc1)Cc1c(O)ccc(c1[Rb])C(c1ccc2c(c1)CN(CO2)c1ccccc1)(CCC(=O)OCC12COP(=O)(OC1)OC2)C,,,,100,,,,0,,,,,,,,,,,,,,,,,33.5
10.1002/pi.1946,copolymer,,PAN-co-DMpVBnP3,COP(CC1=CC=C(C=C1)C(CC(C#N)C[Rb])[Fr])(OC)=O,N#CC([Fr])C[Rb],O=P(OC)(OC)CC(C=C1)=CC=C1C([Fr])C[Rb],PAN,,85.8,,DMpVBnP,,14.2,,,,,,,,,,,,,,,,,33.6
10.1039/c7ra13228j,copolymer,,PA6-co-DDP5,[Fr]C(CCCCCNC(C(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)CC(NCCCCCCCCCCN[Rb])=O)=O)=O,[Fr]C(CCCCCN[Rb])=O,O=C(NCCCCCCCCCCN[Rb])CC(C([Fr])=O)CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O,PA6,95,,,DDPsalt,5,,,,,,,,,,,,,,,,,,33.7
10.1002/pi.1946,copolymer,,PAN-co-DEpVBnP3,CCOP(CC1=CC=C(C(CC(C#N)[Fr])C[Rb])C=C1)(OCC)=O,N#CC([Fr])C[Rb],O=P(OCC)(OCC)CC(C=C1)=CC=C1C([Fr])C[Rb],PAN,,92.3,,DEpVBnP,,7.7,,,,,,,,,,,,,,,,,33.8
10.1016/j.polymdegradstab.2010.07.001,copolymer,,P(BDT)0/100,O=P1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)C(C=C4OCCOC(C5=CC=C(C([Fr])=O)C=C5)=O)=C(C=C4)OCCO[Rb],O=C([Fr])C1=CC=C(C=C1)C(OCCO[Rb])=O,[Fr]C1=CC(P2(C3=C(C4=C(O2)C=CC=C4)C=CC=C3)=O)=C(C=C1)OCCO[Rb],PET,,50,,DOPO-HQ-GE,,50,,,,,,,,,,,,,,,,,34
Bajaj P. Heat and flame protection. Handbook of technical textiles. 2000 Jan 1:223-63.,homopolymer,,,,[Fr]C1=CC=C(S[Rb])C=C1,,,,100,,,,0,,,,,,,,,,,,,,,,,34
10.1007/s10118-010-9075-0,homopolymer,,,,[Fr]Nc1cccc(c1)P(=O)(c1ccccc1)c1cccc(c1)NC(=O)C(n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)C(C(=O)[Rb])CC)CC,,,,100,,,,0,,,,,,,,,,,,,,,,,34
10.1002/pol.1981.170191101,homopolymer,,,,[Fr]OC1=CC=C(C(C2=CC=C(OC(C3=CC=C(C(C4=CC=CC=C45)(C6=CC=C(C=C6)C([Rb])=O)OC5=O)C=C3)=O)C=C2)(C7=CC=CC=C78)NC8=O)C=C1,,,,100,,,,0,,,,,,,,,,,,,,,,,34
10.1016/j.aiepr.2022.12.004,homopolymer,,,,[Fr]OC1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=C(C=C3)OC4=CC=C(C=C4)C(NCCNC(C5=CC=C(C=C5)[Rb])=O)=O)C,,,,100,,,,0,,,,,,,,,,,,,,,,,34
10.1016/S0141-3910(96)00126-7,homopolymer,,,,[Fr]Oc1c(C)cc(cc1C)S(=O)(=O)c1cc(C)c(c(c1)C)OP(=O)(Oc1ccccc1)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,34
10.1002/(SICI)1097-4628(19970110)63:2<195::AID-APP7>3.0.CO;2-Q,homopolymer,,,,[Fr]Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)OC(=O)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,34
10.1002/(SICI)1097-4628(19970110)63:2<195::AID-APP7>3.0.CO;2-Q,homopolymer,,,,[Fr]Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OC(=O)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,34
10.1002/app.24667,homopolymer,,,,CCCCC1(N(C(N(C(c2cc(C(N(c3cc(P(c4cc(N5C(c6ccc(C([Rb])=O)cc6C5=O)=O)ccc4)(c7ccccc7)=O)ccc3)C8=O)=O)c8cc2)=O)C1=O)=O)[Fr])CCCC,,,,100,,,,0,,,,,,,,,,,,,,,,,34
10.1002/(SICI)1099-0518(19990815)37:16<3285::AID-POLA26>3.0.CO;2-L,homopolymer,,,,COc1cc(/C=C/C(=O)/C=C/c2ccc(c(c2)OC)O[Fr])ccc1OP(=O)(Nc1ccccc1)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,34
10.1002/(SICI)1099-0518(19990815)37:16<3285::AID-POLA26>3.0.CO;2-L,homopolymer,,,,COc1cc(ccc1OP(=O)(Nc1ccc(cc1)Br)[Rb])/C=C/1\CC(=O)C/C(=C\c2ccc(c(c2)OC)O[Fr])/C1,,,,100,,,,0,,,,,,,,,,,,,,,,,34
10.1016/S0141-3910(96)00126-7,homopolymer,,,,COc1ccc(cc1)OP(=O)(Oc1c(C)cc(cc1C)S(=O)(=O)c1cc(C)c(c(c1)C)O[Rb])[Fr],,,,100,,,,0,,,,,,,,,,,,,,,,,34
10.1002/(SICI)1097-4628(19990404)72:1%3C109::AID-APP12%3E3.0.CO;2-Q,copolymer,,PA12,O=C(O[Fr])C1=CC=C(C(OCCOC(C(CP2(OC3=CC=CC=C3C4=CC=CC=C42)=O)CC(OCCO[Rb])=O)=O)=O)C=C1,O=C(O[Fr])C1=CC=C(C(OCCO[Rb])=O)C=C1,O=C([Fr])C(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)CC(OCCO[Rb])=O,PET,98.8,,,PEDDP,1.2,,,,,,,,,,,,,,,,,,34.1
10.1002/(SICI)1097-4628(19990404)72:1<109::AID-APP12>3.0.CO;2-Q,copolymer,,PET-co-PEDDP(PA12),O=C([Fr])C1=CC=C(C(OCCOC(C(CP(OC2=C3C=CC=C2)(C4=CC=CC=C43)=O)CC(OCCO[Rb])=O)=O)=O)C=C1,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,O=P(C1=CC=CC=C12)(CC(CC(OCCO[Rb])=O)C([Fr])=O)OC3=C2C=CC=C3,PET,,92.1,,DDP,,7.9,,,,,,,,,,,,,,,,,34.1
10.1002/(SICI)1097-4628(19990404)72:1<109::AID-APP12>3.0.CO;2-Q,copolymer,,PET12,O=C(CC(CP1(=O)OC2=C(C=CC=C2)C2=C1C=CC=C2)C(=O)OCCOC(=O)C1=CC=C(C(=O)[Fr])C=C1)OCC[Rb],O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,O=C(OCCO[Rb])CC(C([Fr])=O)CP1(OC2=C(C3=C1C=CC=C3)C=CC=C2)=O,PET,85.6,,,PEDDP,14.4,,,,,,,,,,,,,,,,,,34.1
10.1039/C5PY01938A,homopolymer,,,,[Rb]OCCOc1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)OCCOC(=O)c1ccc(cc1)C(=O)[Fr],,,,100,,,,0,,,,,,,,,,,,,,,,,34.1
10.1002/pat.3692,homopolymer,,,,[Rb]CC(C(=O)Nc1ccc(cc1)/C=C/C(=O)c1ccc2c(c1)ccc(c2)OC)[Fr],,,,100,,,,0,,,,,,,,,,,,,,,,,34.3
10.1007/s00289-016-1652-0,copolymer,,IIIB,O=C(OCCCCOC1=CC=C(C=C1)C2(CCCCC2)C3=CC=C(C=C3)OCCCCO[Rb])CCCCCCC([Fr])=O,OCCCCOC1=CC=C(C=C1)C2(CCCCC2)C3=CC=C(C=C3)OCCCCO,ClC(C1=CC=C(C=C1)C(Cl)=O)=O,BPPZ,,50,,ClB,,50,,,,,,,,,,,,,,,,,34.7
10.1007/s00289-016-1652-0,homopolymer,,,,[Fr]OCCCOc1ccc(cc1)C1(CCCCC1)c1ccc(cc1)OCCCOC(=O)CCCCCCC(=O)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,34.7
10.1007/s10118-017-1896-7,homopolymer,,,,[Fr]Nc1ccc(cc1)Oc1ccc(cc1)NC(=O)c1cc(ccc1C(=O)O)c1ccc(c(c1)C(=O)O)C(=O)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,34.9
10.1002/(SICI)1097-4628(19990404)72:1%3C109::AID-APP12%3E3.0.CO;2-Q,copolymer,,PA20,O=C(O[Fr])C1=CC=C(C(OCCOC(C(CP2(OC3=CC=CC=C3C4=CC=CC=C42)=O)CC(OCCO[Rb])=O)=O)=O)C=C1,O=C(O[Fr])C1=CC=C(C(OCCO[Rb])=O)C=C1,O=C([Fr])C(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)CC(OCCO[Rb])=O,PET,98,,,PEDDP,2,,,,,,,,,,,,,,,,,,35
10.1002/(SICI)1097-4628(19990404)72:1<109::AID-APP12>3.0.CO;2-Q,copolymer,,PET-co-PEDDP(PA20),O=C([Fr])C1=CC=C(C(OCCOC(C(CP(OC2=C3C=CC=C2)(C4=CC=CC=C43)=O)CC(OCCO[Rb])=O)=O)=O)C=C1,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,O=P(C1=CC=CC=C12)(CC(CC(OCCO[Rb])=O)C([Fr])=O)OC3=C2C=CC=C3,PET,,85,,DDP,,15,,,,,,,,,,,,,,,,,35
10.1002/(SICI)1097-4628(19990404)72:1<109::AID-APP12>3.0.CO;2-Q,copolymer,,PET20,O=C(CC(CP1(=O)OC2=C(C=CC=C2)C2=C1C=CC=C2)C(=O)OCCOC(=O)C1=CC=C(C(=O)[Fr])C=C1)OCC[Rb],O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,O=C(OCCO[Rb])CC(C([Fr])=O)CP1(OC2=C(C3=C1C=CC=C3)C=CC=C2)=O,PET,76,,,PEDDP,24,,,,,,,,,,,,,,,,,,35
10.1016/j.cclet.2022.06.038,copolymer,,N-BPA,CC(C1=CC=C(C=C1)OC(C2=CC=C(C=C2)C([Fr])=O)=O)(C3=CC=C(C=C3)OC(C4=CC5=C(C=C(C=C5)O[Rb])C=C4)=O)C,CC(=O)OC1=CC=C(C(C)(C)C2=CCC(OC(C)=O)C=C2)C=C1,CC(C1=CC=C(C=C1)OC(C2=CC=C(C=C2)C([Fr])=O)=O)(C3=CC=C(C=C3)O[Rb])C,ANA,,60,,BPAOAcTA,,20,,,,,,,,,,,,,,,,,35
10.1016/j.polymdegradstab.2020.109310,copolymer,,PENT5/5,CC(C)(CO[Rb])COC(=O)CCP(=O)(OCCOC(=O)C1=CC=C(C(=O)[Fr])C=C1)C1=CC=CC=C1,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,CC(CO[Rb])(COC(CCP([Fr])(C1=CC=CC=C1)=O)=O)C,PET,95,,,HPPA,5,,,,,,,,,,,,,,,,,,35
10.1039/C5RA11390C,copolymer,,PBSH-4%,O=P(O[Fr])(CCC(OCCCCOC(CCC(OCCCCO[Rb])=O)=O)=O)C1=CC=CC=C1,O=C([Fr])CCC(OCCCCO[Rb])=O,O=P(O[Fr])(CCC(OCCCCO[Rb])=O)C1=CC=CC=C1,PBS,,96,,HPPPA,,4,,,,,,,,,,,,,,,,,35
10.1177/0954008312468182,homopolymer,,,,[Fr]Nc1ccc(cc1)Oc1ccc(cc1)NC(=O)c1cccnc1/N=N/NC(=S)Nc1ccc(cc1)S(=O)(=O)c1ccc(cc1)NC(=S)N/N=N/c1ncccc1C(=O)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,35
"Materials Science-Poland, Vol. 28, No. 2, 2010",homopolymer,,,,[Fr]NCP(c1ccccc1)(c2cc(NC(C(C)N3C(c4ccc(C([Rb])=O)cc4C3=O)=O)=O)ccc2)=O,,,,100,,,,0,,,,,,,,,,,,,,,,,35
10.1007/s11224-014-0474-7,homopolymer,,,,[Fr]Oc1ccc(cc1)c1ccc(cc1)OP(=O)(c1ccccc1)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,35
10.1016/j.matpr.2020.04.297,homopolymer,,,,[Rb]c1ccc(cc1)C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)[Fr],,,,100,,,,0,,,,,,,,,,,,,,,,,35
10.1002/(SICI)1099-0518(19990815)37:16<3285::AID-POLA26>3.0.CO;2-L,homopolymer,,,,COc1cc(ccc1OP(=O)(Nc1ccc(cc1)Cl)[Rb])/C=C/1\CC(=O)C/C(=C\c2ccc(c(c2)OC)O[Fr])/C1,,,,100,,,,0,,,,,,,,,,,,,,,,,35
10.1002/pola.10129,homopolymer,,,,O=C(C1=CC(NC(C2=CC=C(OC3=CC=C(C=C3)OC4=CC=C(C=C4)C([Fr])=O)C=C2)=O)=CC=C1)OC5=CC(P6(OC7=C(C=CC=C7)C8=C6C=CC=C8)=O)=C(C9=C5C=CC=C9)OC(C%10=CC=CC(N[Rb])=C%10)=O,,,,100,,,,0,,,,,,,,,,,,,,,,,35
10.1002/pola.10129,homopolymer,,,,O=C(C1=CC=C(NC(C2=CC=C(OC3=CC=C(C=C3)OC4=CC=C(C=C4)C([Fr])=O)C=C2)=O)C=C1)OC5=CC(P6(OC7=C(C=CC=C7)C8=C6C=CC=C8)=O)=C(C9=C5C=CC=C9)OC(C%10=CC=C(N[Rb])C=C%10)=O,,,,100,,,,0,,,,,,,,,,,,,,,,,35
10.1002/(SICI)1097-4628(19990404)72:1%3C109::AID-APP12%3E3.0.CO;2-Q,copolymer,,PA30,O=C(O[Fr])C1=CC=C(C(OCCOC(C(CP2(OC3=CC=CC=C3C4=CC=CC=C42)=O)CC(OCCO[Rb])=O)=O)=O)C=C1,O=C(O[Fr])C1=CC=C(C(OCCO[Rb])=O)C=C1,O=C([Fr])C(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)CC(OCCO[Rb])=O,PET,97,,,PEDDP,3,,,,,,,,,,,,,,,,,,35.2
10.1002/(SICI)1097-4628(19990404)72:1<109::AID-APP12>3.0.CO;2-Q,copolymer,,PET-co-PEDDP(PA30),O=C([Fr])C1=CC=C(C(OCCOC(C(CP(OC2=C3C=CC=C2)(C4=CC=CC=C43)=O)CC(OCCO[Rb])=O)=O)=O)C=C1,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,O=P(C1=CC=CC=C12)(CC(CC(OCCO[Rb])=O)C([Fr])=O)OC3=C2C=CC=C3,PET,,77.4,,DDP,,22.6,,,,,,,,,,,,,,,,,35.2
10.1002/(SICI)1097-4628(19990404)72:1<109::AID-APP12>3.0.CO;2-Q,copolymer,,PET30,O=C(CC(CP1(=O)OC2=C(C=CC=C2)C2=C1C=CC=C2)C(=O)OCCOC(=O)C1=CC=C(C(=O)[Fr])C=C1)OCC[Rb],O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,O=C(OCCO[Rb])CC(C([Fr])=O)CP1(OC2=C(C3=C1C=CC=C3)C=CC=C2)=O,PET,63.9,,,PEDDP,36.1,,,,,,,,,,,,,,,,,,35.2
10.1016/j.compositesa.2021.106477,copolymer,,P(AN-co-DHS1),CC1(OC2=CC(C(CC(C#N)C[Rb])[Fr])=CC=C2O1)C,N#CC([Fr])C[Rb],CC(C)(OC1=C2)OC1=CC=C2C([Fr])C[Rb],PAN,,98.1,,ADHS,,1.9,,,,,,,,,,,,,,,,,35.2
10.1016/j.matchemphys.2005.09.013,copolymer,,PET/TLCP,O=C([Fr])C1=CC=C(OC(C2=CC=CC=C2C(OC3=CC=C(OC(C4=CC=C(C(OCCO[Rb])=O)C=C4)=O)C=C3P5(OC(C=CC=C6)=C6C7=C5C=CC=C7)=O)=O)=O)C=C1,[Fr]C(C1=CC=C(C(OCCO[Rb])=O)C=C1)=O,O=C([Fr])C1=CC=C(OC(C2=CC=CC=C2C(OC3=CC=C(O[Rb])C=C3P4(OC(C=CC=C5)=C5C6=C4C=CC=C6)=O)=O)=O)C=C1,PET,,80,,TLCP,,20,,,,,,,,,,,,,,,,,35.4
10.1002/pi.1946,copolymer,,PAN-co-DEpVBnP2,CCOP(CC1=CC=C(C(CC(C#N)[Fr])C[Rb])C=C1)(OCC)=O,N#CC([Fr])C[Rb],O=P(OCC)(OCC)CC(C=C1)=CC=C1C([Fr])C[Rb],PAN,,86.2,,DEpVBnP,,13.8,,,,,,,,,,,,,,,,,35.5
10.1007/s00289-015-1488-z,homopolymer,,,,[Fr]c1ccc(cc1)OCc1nnn(c1)CCCn1nnc(c1)COc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1ccc2c(c1)C(=O)N(C2=O)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,35.6
10.1007/s00289-015-1488-z,homopolymer,,,,O=C(C(C1=C2)=CC(C3=O)=C2C(N3C(C=C4)=CC=C4OCC5=CN(N=N5)CCCN(N=N6)C=C6COC(C=C7)=CC=C7[*])=O)N([*])C1=O,,,,100,,,,0,,,,,,,,,,,,,,,,,35.8
10.1039/D3TA01200J,homopolymer,,,,CC(C)(C1=CC=C(OC(O[Fr])=O)C=C1)C(C=C2)=CC=C2OC(OC3=CC=C(C4(C5=CC=C([Rb])C=C5)C6=CC=CC=C6C(O4)=O)C=C3)=O,,,,100,,,,0,,,,,,,,,,,,,,,,,35.9
10.1007/s11224-014-0474-7,homopolymer,,,,[Fr]Oc1ccc(cc1)/N=N/c1ccc(cc1)OP(=O)(Oc1ccccc1)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,36
10.1002/(SICI)1099-0518(199812)36:17<3051::AID-POLA6>3.0.CO;2-A,homopolymer,,,,[Fr]OCCOc1ccc(cc1P1(=O)Oc2ccccc2c2c1cccc2)OCCOC(=O)c1cccc(c1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,36
10.1002/(SICI)1099-0518(19990815)37:16<3285::AID-POLA26>3.0.CO;2-L,homopolymer,,,,COc1cc(/C=C/C(=O)/C=C/c2ccc(c(c2)OC)O[Fr])ccc1OP(=O)(Nc1ccc(cc1)Cl)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,36
10.1016/S0141-3910(96)00126-7,homopolymer,,,,COc1ccc(cc1)OP(=O)(Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)O[Fr])[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,36
10.1002/pola.10129,homopolymer,,,,O=C(OC1=CC(P2(OC3=C(C4=C2C=CC=C4)C=CC=C3)=O)=C(OC(C5=CC=CC(N[Rb])=C5)=O)C6=C1C=CC=C6)C7=CC(NC(C8=CC=C(C=C8)OC9=CC=C(C([Fr])=O)C=C9)=O)=CC=C7,,,,100,,,,0,,,,,,,,,,,,,,,,,36
